주문번호,주문일,주문시간,채널,매장,상품코드,상품명,사이즈,수량,정상가합계,할인액,실결제금액,주문상태,배송유형,배송지역,고객유형,프로모션코드
NV-260823-0006,2026-08-23,08:32,네이버 브랜드스토어,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,1,249700,0,249700,반품완료,택배(안성1),경기,재구매,
HM-260823-0003,2026-08-23,18:18,자사몰,,SB-T-ARCP-Q,올라운드 컴포트 플러스 토퍼 매트리스,Q,1,294800,0,294800,취소,택배(안성1),서울,신규,
NV-260823-0007,2026-08-23,09:39,네이버 브랜드스토어,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,294300,0,294300,배송완료,택배(안성1),경기,신규,
NV-260823-0008,2026-08-23,10:58,네이버 브랜드스토어,,SB-P-CLL,클라우드 LOW 경추 베개,단일,1,53600,0,53600,설치완료,택배(안성1),광주,재구매,
ST-260823-0003,2026-08-23,12:14,직영매장,슬로우나잇 스타필드 수원,SB-T-ARCP-Q,올라운드 컴포트 플러스 토퍼 매트리스,Q,1,309500,0,309500,반품완료,설치(용인 설치1),경기,재구매,
OH-260823-0001,2026-08-23,13:58,오늘의집,,SB-P-CLB,클라우드 버디 베개,단일,1,58800,0,58800,배송완료,택배(안성1),서울,재구매,
ST-260824-0001,2026-08-24,09:13,직영매장,슬로우나잇 스타필드 수원,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,1,270300,0,270300,취소,설치(용인 설치1),서울,재구매,
CP-260824-0001,2026-08-24,22:33,쿠팡 로켓,,SB-T-ARCP-Q,올라운드 컴포트 플러스 토퍼 매트리스,Q,1,280100,0,280100,배송완료,택배(안성1),경기,신규,
CP-260824-0002,2026-08-24,20:24,쿠팡 로켓,,SB-T-ARC-SS,올라운드 컴포트 토퍼 매트리스,SS,1,207500,47400,160100,배송완료,택배(안성1),서울,재구매,EX-2026-08
CP-260824-0003,2026-08-24,17:09,쿠팡 로켓,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,1,244500,0,244500,배송완료,택배(안성1),인천,신규,
OH-260824-0001,2026-08-24,09:30,오늘의집,,SB-MO-EVM-Q,이브닝 모션 매트리스,Q,1,1084400,0,1084400,배송완료,설치(용인 설치1),강원,재구매,
OH-260824-0001,2026-08-24,09:30,오늘의집,,SB-T-NMX-Q,더 뉴 맥시멈 토퍼 매트리스,Q,1,510600,0,510600,배송완료,택배(안성1),강원,재구매,
OH-260824-0001,2026-08-24,09:30,오늘의집,,SB-MO-EVM-SS,이브닝 모션 매트리스,SS,1,997000,0,997000,배송완료,설치(용인 설치1),강원,재구매,
NV-260824-0001,2026-08-24,13:58,네이버 브랜드스토어,,SB-M-EVR-S,이브닝 리버서블 매트리스,S,1,349100,0,349100,배송중,설치(용인 설치1),대구,신규,
NV-260824-0001,2026-08-24,13:58,네이버 브랜드스토어,,SB-A-DPM,딥뮤트 수면안대,단일,1,30300,0,30300,배송중,택배(안성1),대구,신규,
OH-260824-0002,2026-08-24,10:49,오늘의집,,SB-F-AMD-KK,아몬드 무헤드형 침대,KK,1,911400,0,911400,배송완료,설치(용인 설치1),서울,신규,
HM-260824-0001,2026-08-24,18:45,자사몰,,SB-M-DFC-Q,딥플로우 컴포트 매트리스,Q,1,612800,0,612800,배송완료,설치(용인 설치1),서울,재구매,
HM-260824-0002,2026-08-24,14:27,자사몰,,SB-M-EVR-Q,이브닝 리버서블 매트리스,Q,1,418000,0,418000,반품완료,설치(용인 설치1),경기,신규,
SG-260824-0001,2026-08-24,19:53,SSG닷컴,,SB-T-ARCP-Q,올라운드 컴포트 플러스 토퍼 매트리스,Q,1,288900,0,288900,설치완료,택배(안성1),인천,신규,
SG-260824-0001,2026-08-24,19:53,SSG닷컴,,SB-P-CLL,클라우드 LOW 경추 베개,단일,1,54100,0,54100,설치완료,택배(안성1),인천,신규,
NV-260824-0002,2026-08-24,08:58,네이버 브랜드스토어,,SB-M-DFC-Q,딥플로우 컴포트 매트리스,Q,1,594400,0,594400,배송완료,설치(용인 설치1),광주,신규,
NV-260824-0003,2026-08-24,10:22,네이버 브랜드스토어,,SB-M-DFC-Q,딥플로우 컴포트 매트리스,Q,1,594400,0,594400,설치완료,설치(용인 설치1),경기,신규,
NV-260824-0004,2026-08-24,20:02,네이버 브랜드스토어,,SB-T-NMX-Q,더 뉴 맥시멈 토퍼 매트리스,Q,1,532500,0,532500,배송완료,택배(안성1),대전,신규,
ST-260824-0002,2026-08-24,17:22,직영매장,슬로우나잇 논현,SB-A-DPM,딥뮤트 수면안대,단일,1,32800,0,32800,배송완료,매장수령,서울,재구매,
NV-260824-0005,2026-08-24,09:03,네이버 브랜드스토어,,SB-M-MFM-Q,미드나잇 풀문 매트리스,Q,1,900200,0,900200,배송완료,설치(용인 설치1),충남,신규,
OH-260825-0001,2026-08-25,11:21,오늘의집,,SB-T-NMX-SS,더 뉴 맥시멈 토퍼 매트리스,SS,1,426900,0,426900,반품완료,택배(안성1),경기,신규,
OH-260825-0001,2026-08-25,11:21,오늘의집,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,282200,0,282200,반품완료,택배(안성1),경기,신규,
OH-260825-0002,2026-08-25,18:19,오늘의집,,SB-T-ARCP-Q,올라운드 컴포트 플러스 토퍼 매트리스,Q,2,548400,0,548400,배송완료,택배(안성1),인천,신규,
OH-260825-0002,2026-08-25,18:19,오늘의집,,SB-M-DFC-SS,딥플로우 컴포트 매트리스,SS,1,544000,0,544000,배송완료,설치(용인 설치1),인천,신규,
CP-260825-0001,2026-08-25,19:00,쿠팡 로켓,,SB-MO-EVM-Q,이브닝 모션 매트리스,Q,1,1107700,0,1107700,교환완료,설치(용인 설치1),서울,신규,
SG-260825-0001,2026-08-25,06:38,SSG닷컴,,SB-M-EVR-S,이브닝 리버서블 매트리스,S,1,352700,0,352700,설치완료,설치(용인 설치1),대전,재구매,
SG-260825-0001,2026-08-25,06:38,SSG닷컴,,SB-M-DFB-SS,딥플로우 밸런스 매트리스,SS,1,503700,0,503700,설치완료,설치(용인 설치1),대전,재구매,
ST-260825-0001,2026-08-25,13:08,직영매장,송파,SB-M-EVR-SS,이브닝 리버서블 매트리스,SS,1,411600,0,411600,설치완료,설치(용인 설치1),대구,재구매,
ST-260825-0002,2026-08-25,09:28,직영매장,송파,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,318600,0,318600,배송중,설치(용인 설치1),강원,재구매,
ST-260825-0002,2026-08-25,09:28,직영매장,송파,SB-P-CLB,클라우드 버디 베개,단일,2,132800,0,132800,배송중,매장수령,강원,재구매,
NV-260825-0001,2026-08-25,14:41,네이버 브랜드스토어,,SB-T-GRB-SS,그라운드 밸런스 토퍼 매트리스,SS,2,1012600,0,1012600,설치완료,택배(안성1),경기,신규,
CP-260825-0002,2026-08-25,18:27,쿠팡 로켓,,SB-P-CLB,클라우드 버디 베개,단일,1,60000,0,60000,배송완료,택배(안성1),대구,신규,
CP-260825-0003,2026-08-25,16:19,쿠팡 로켓,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,288200,0,288200,설치완료,택배(안성1),서울,재구매,
HM-260825-0001,2026-08-25,19:00,자사몰,,SB-T-ARC-SS,올라운드 컴포트 토퍼 매트리스,SS,1,218400,0,218400,배송완료,택배(안성1),충남,재구매,
CJ-260825-0001,2026-08-25,15:50,CJ온스타일,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,291300,0,291300,배송완료,택배(안성1),인천,재구매,
NV-260825-0002,2026-08-25,07:35,네이버 브랜드스토어,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,294300,0,294300,취소,택배(안성1),경기,신규,
OH-260825-0003,2026-08-25,20:49,오늘의집,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,282200,0,282200,배송완료,택배(안성1),경기,재구매,
OH-260825-0003,2026-08-25,20:49,오늘의집,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,1,239400,0,239400,배송완료,택배(안성1),경기,재구매,
OH-260825-0003,2026-08-25,20:49,오늘의집,,SB-P-CLL,클라우드 LOW 경추 베개,단일,1,51400,0,51400,배송완료,택배(안성1),경기,재구매,
ST-260825-0003,2026-08-25,18:22,직영매장,송파,SB-A-DPM,딥뮤트 수면안대,단일,1,32800,0,32800,배송완료,매장수령,인천,신규,
CJ-260825-0002,2026-08-25,21:22,CJ온스타일,,SB-T-ARC-SS,올라운드 컴포트 토퍼 매트리스,SS,1,209700,0,209700,설치완료,택배(안성1),강원,신규,
CJ-260825-0002,2026-08-25,21:22,CJ온스타일,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,2,494200,0,494200,설치완료,택배(안성1),강원,신규,
OH-260826-0001,2026-08-26,20:17,오늘의집,,SB-M-EVR-S,이브닝 리버서블 매트리스,S,1,334700,0,334700,설치완료,설치(용인 설치1),경기,재구매,
OH-260826-0002,2026-08-26,16:11,오늘의집,,SB-A-DPM,딥뮤트 수면안대,단일,1,29000,0,29000,배송중,택배(안성1),서울,신규,
ST-260826-0001,2026-08-26,17:24,직영매장,슬로우나잇 스타필드 수원,SB-T-NMX-Q,더 뉴 맥시멈 토퍼 매트리스,Q,1,576400,0,576400,배송완료,설치(용인 설치1),울산,신규,
ST-260826-0002,2026-08-26,22:23,직영매장,슬로우나잇 스타필드 수원,SB-P-CLL,클라우드 LOW 경추 베개,단일,1,58000,0,58000,배송완료,매장수령,경기,신규,
NV-260826-0001,2026-08-26,07:19,네이버 브랜드스토어,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,294300,0,294300,배송완료,택배(안성1),경기,재구매,
CP-260826-0001,2026-08-26,07:28,쿠팡 로켓,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,1,244500,0,244500,배송완료,택배(안성1),경기,신규,
CP-260826-0001,2026-08-26,07:28,쿠팡 로켓,,SB-T-ARB7-SS,올라운드 밸런스 토퍼 매트리스 7cm,SS,2,489400,0,489400,배송완료,택배(안성1),경기,신규,
OH-260826-0003,2026-08-26,19:19,오늘의집,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,1,239400,0,239400,반품완료,택배(안성1),경기,신규,
OH-260826-0003,2026-08-26,19:19,오늘의집,,SB-F-BAU-O,바우 키즈 원목 오픈형 데이베드 침대,SS,1,557100,0,557100,반품완료,설치(용인 설치1),경기,신규,
CJ-260826-0001,2026-08-26,14:34,CJ온스타일,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,2,494200,0,494200,배송완료,택배(안성1),울산,재구매,
NV-260826-0002,2026-08-26,14:07,네이버 브랜드스토어,,SB-M-EVR-S,이브닝 리버서블 매트리스,S,1,349100,0,349100,교환완료,설치(용인 설치1),경기,신규,
NV-260826-0002,2026-08-26,14:07,네이버 브랜드스토어,,SB-M-EVR-Q,이브닝 리버서블 매트리스,Q,1,405500,0,405500,교환완료,설치(용인 설치1),경기,신규,
CP-260826-0002,2026-08-26,17:04,쿠팡 로켓,,SB-T-ARB5-SS,올라운드 밸런스 토퍼 매트리스 5cm,SS,1,241500,0,241500,배송완료,택배(안성1),서울,신규,
ST-260826-0003,2026-08-26,16:40,직영매장,대전둔산,SB-P-CLL,클라우드 LOW 경추 베개,단일,1,58000,0,58000,배송완료,매장수령,서울,재구매,
ST-260826-0003,2026-08-26,16:40,직영매장,대전둔산,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,318600,0,318600,배송완료,설치(용인 설치1),서울,재구매,
CP-260826-0003,2026-08-26,19:33,쿠팡 로켓,,SB-M-EVR-Q,이브닝 리버서블 매트리스,Q,1,397100,0,397100,교환완료,설치(용인 설치1),서울,신규,
CP-260826-0004,2026-08-26,10:04,쿠팡 로켓,,SB-P-CLB,클라우드 버디 베개,단일,2,120000,0,120000,배송완료,택배(안성1),경기,신규,
NV-260826-0003,2026-08-26,18:13,네이버 브랜드스토어,,SB-T-MAX-Q,맥시멈 토퍼 매트리스,Q,1,532500,0,532500,설치완료,택배(안성1),대전,신규,
NV-260826-0003,2026-08-26,18:13,네이버 브랜드스토어,,SB-T-ARCP-Q,올라운드 컴포트 플러스 토퍼 매트리스,Q,1,286000,0,286000,설치완료,택배(안성1),대전,신규,
NV-260826-0003,2026-08-26,18:13,네이버 브랜드스토어,,SB-M-EVS-Q,이브닝 스타릿 매트리스,Q,1,684800,0,684800,설치완료,설치(용인 설치1),대전,신규,
CP-260826-0005,2026-08-26,11:16,쿠팡 로켓,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,1,244500,0,244500,반품완료,택배(안성1),인천,재구매,
CP-260826-0005,2026-08-26,11:16,쿠팡 로켓,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,288200,0,288200,반품완료,택배(안성1),인천,재구매,
CP-260826-0005,2026-08-26,11:16,쿠팡 로켓,,SB-M-ORG-SS,오리지널 매트리스 미디엄 소프트,SS,1,423700,0,423700,반품완료,설치(용인 설치1),인천,재구매,
NV-260827-0001,2026-08-27,08:11,네이버 브랜드스토어,,SB-A-DPM,딥뮤트 수면안대,단일,1,30300,0,30300,배송완료,택배(안성1),서울,재구매,
ST-260827-0001,2026-08-27,17:10,직영매장,슬로우나잇 스타필드 수원,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,1,270300,0,270300,배송완료,설치(용인 설치1),경기,신규,
SG-260827-0001,2026-08-27,19:32,SSG닷컴,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,1,252300,0,252300,설치완료,택배(안성1),인천,재구매,
SG-260827-0001,2026-08-27,19:32,SSG닷컴,,SB-M-MFM-Q,미드나잇 풀문 매트리스,Q,1,909400,0,909400,설치완료,설치(용인 설치1),인천,재구매,
OH-260827-0001,2026-08-27,11:13,오늘의집,,SB-T-ARB7-SS,올라운드 밸런스 토퍼 매트리스 7cm,SS,1,239600,0,239600,배송완료,택배(안성1),경기,재구매,
SG-260827-0002,2026-08-27,21:15,SSG닷컴,,SB-P-CLB,클라우드 버디 베개,단일,1,61900,0,61900,설치완료,택배(안성1),경기,신규,
CJ-260827-0001,2026-08-27,21:50,CJ온스타일,,SB-T-ARC-SS,올라운드 컴포트 토퍼 매트리스,SS,1,209700,0,209700,배송완료,택배(안성1),인천,재구매,
CJ-260827-0001,2026-08-27,21:50,CJ온스타일,,SB-M-EVR-SS,이브닝 리버서블 매트리스,SS,1,376300,0,376300,배송완료,설치(용인 설치1),인천,재구매,
HM-260827-0001,2026-08-27,18:00,자사몰,,SB-T-ARB7-Q,올라운드 밸런스 토퍼 매트리스 7cm,Q,1,306000,0,306000,설치완료,택배(안성1),서울,신규,
HM-260827-0001,2026-08-27,18:00,자사몰,,SB-M-DFC-Q,딥플로우 컴포트 매트리스,Q,1,612800,0,612800,설치완료,설치(용인 설치1),서울,신규,
NV-260827-0002,2026-08-27,11:46,네이버 브랜드스토어,,SB-T-ARB7-Q,올라운드 밸런스 토퍼 매트리스 7cm,Q,1,296800,0,296800,배송중,택배(안성1),울산,신규,
NV-260827-0002,2026-08-27,11:46,네이버 브랜드스토어,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,1,249700,0,249700,배송중,택배(안성1),울산,신규,
NV-260827-0003,2026-08-27,21:23,네이버 브랜드스토어,,SB-T-ARB5-SS,올라운드 밸런스 토퍼 매트리스 5cm,SS,1,246600,0,246600,설치완료,택배(안성1),서울,신규,
NV-260827-0004,2026-08-27,02:32,네이버 브랜드스토어,,SB-T-ARC-SS,올라운드 컴포트 토퍼 매트리스,SS,1,211800,0,211800,배송완료,택배(안성1),서울,재구매,
HM-260827-0002,2026-08-27,18:57,자사몰,,SB-P-CLB,클라우드 버디 베개,단일,1,63200,0,63200,배송완료,택배(안성1),서울,신규,
HM-260827-0002,2026-08-27,18:57,자사몰,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,1,257400,0,257400,배송완료,택배(안성1),서울,신규,
CJ-260827-0002,2026-08-27,16:53,CJ온스타일,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,291300,0,291300,반품완료,택배(안성1),서울,신규,
ST-260827-0002,2026-08-27,13:12,직영매장,대전둔산,SB-P-CLB,클라우드 버디 베개,단일,1,66400,0,66400,배송완료,매장수령,울산,신규,
ST-260828-0001,2026-08-28,19:45,직영매장,용산,SB-P-CLB,클라우드 버디 베개,단일,1,66400,0,66400,배송완료,매장수령,서울,신규,
NV-260828-0001,2026-08-28,10:32,네이버 브랜드스토어,,SB-T-ARC-SS,올라운드 컴포트 토퍼 매트리스,SS,1,211800,0,211800,배송완료,택배(안성1),울산,신규,
NV-260828-0001,2026-08-28,10:32,네이버 브랜드스토어,,SB-T-MAX-Q,맥시멈 토퍼 매트리스,Q,1,532500,0,532500,배송완료,택배(안성1),울산,신규,
CP-260828-0001,2026-08-28,22:57,쿠팡 로켓,,SB-P-CLL,클라우드 LOW 경추 베개,단일,1,52500,19400,33100,배송완료,택배(안성1),서울,신규,EX-2026-08
NV-260828-0002,2026-08-28,18:55,네이버 브랜드스토어,,SB-T-ARB7-Q,올라운드 밸런스 토퍼 매트리스 7cm,Q,1,296800,0,296800,배송완료,택배(안성1),경기,신규,
ST-260828-0002,2026-08-28,09:15,직영매장,노원,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,1,270300,0,270300,배송완료,설치(용인 설치1),경기,신규,
SG-260828-0001,2026-08-28,16:34,SSG닷컴,,SB-A-DPM,딥뮤트 수면안대,단일,2,61200,0,61200,배송중,택배(안성1),서울,재구매,
CJ-260828-0001,2026-08-28,09:30,CJ온스타일,,SB-M-MFM-Q,미드나잇 풀문 매트리스,Q,1,890900,0,890900,설치완료,설치(용인 설치1),광주,신규,
SG-260828-0002,2026-08-28,08:47,SSG닷컴,,SB-T-NMX-SS,더 뉴 맥시멈 토퍼 매트리스,SS,1,449800,0,449800,배송완료,택배(안성1),경기,신규,
SG-260828-0003,2026-08-28,11:08,SSG닷컴,,SB-P-CLL,클라우드 LOW 경추 베개,단일,1,54100,0,54100,설치완료,택배(안성1),울산,재구매,
SG-260828-0003,2026-08-28,11:08,SSG닷컴,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,2,594600,0,594600,설치완료,택배(안성1),울산,재구매,
ST-260828-0003,2026-08-28,17:16,직영매장,슬로우나잇 스타필드 수원,SB-T-NMX-SS,더 뉴 맥시멈 토퍼 매트리스,SS,1,482000,0,482000,취소,설치(용인 설치1),광주,재구매,
OH-260828-0001,2026-08-28,13:57,오늘의집,,SB-MO-EVM-Q,이브닝 모션 매트리스,Q,1,1084400,0,1084400,배송완료,설치(용인 설치1),경기,신규,
ST-260828-0004,2026-08-28,16:11,직영매장,송파,SB-T-NMX-SS,더 뉴 맥시멈 토퍼 매트리스,SS,1,482000,0,482000,설치완료,설치(용인 설치1),경기,신규,
OH-260828-0002,2026-08-28,04:15,오늘의집,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,282200,0,282200,설치완료,택배(안성1),부산,신규,
NV-260828-0003,2026-08-28,19:45,네이버 브랜드스토어,,SB-P-CLB,클라우드 버디 베개,단일,1,61300,0,61300,설치완료,택배(안성1),대구,신규,
ST-260828-0005,2026-08-28,05:25,직영매장,슬로우나잇 논현,SB-T-ARB5-SS,올라운드 밸런스 토퍼 매트리스 5cm,SS,1,266900,0,266900,배송완료,설치(용인 설치1),서울,재구매,
OH-260828-0003,2026-08-28,12:49,오늘의집,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,282200,0,282200,배송완료,택배(안성1),대구,신규,
SG-260829-0001,2026-08-29,22:04,SSG닷컴,,SB-T-ARB7-Q,올라운드 밸런스 토퍼 매트리스 7cm,Q,1,299900,0,299900,설치완료,택배(안성1),서울,신규,
NV-260829-0001,2026-08-29,19:39,네이버 브랜드스토어,,SB-F-AMD-KK,아몬드 무헤드형 침대,KK,1,950600,0,950600,배송완료,설치(용인 설치1),서울,재구매,
CP-260829-0001,2026-08-29,10:29,쿠팡 로켓,,SB-T-ARCP-Q,올라운드 컴포트 플러스 토퍼 매트리스,Q,1,280100,0,280100,반품완료,택배(안성1),인천,신규,
HM-260829-0001,2026-08-29,18:18,자사몰,,SB-P-CLB,클라우드 버디 베개,단일,1,63200,0,63200,배송완료,택배(안성1),서울,신규,
HM-260829-0001,2026-08-29,18:18,자사몰,,SB-T-NMX-SS,더 뉴 맥시멈 토퍼 매트리스,SS,1,459000,0,459000,배송완료,택배(안성1),서울,신규,
NV-260829-0002,2026-08-29,19:47,네이버 브랜드스토어,,SB-T-ARC-SS,올라운드 컴포트 토퍼 매트리스,SS,1,211800,0,211800,반품완료,택배(안성1),서울,신규,
HM-260829-0002,2026-08-29,12:08,자사몰,,SB-T-ARC-SS,올라운드 컴포트 토퍼 매트리스,SS,1,218400,0,218400,배송완료,택배(안성1),서울,재구매,
