주문번호,일자,요일,시각,주문유형,상품코드,상품명,분류,수량,단가,금액
OTW-260829-091,2026-08-29,토,15:09,포장,OTW-E04,피스타치오 에그타르트,에그타르트,1,5800,5800
OTW-260829-091,2026-08-29,토,15:09,포장,OTW-E03,흑임자&산딸기 에그타르트,에그타르트,1,5500,5500
OTW-260829-091,2026-08-29,토,15:09,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,2,5200,10400
OTW-260829-092,2026-08-29,토,15:09,포장,OTW-T04,자몽 망고 요거트 타르트,타르트,2,9600,19200
OTW-260829-093,2026-08-29,토,15:11,포장,OTW-T01,옥수수 타르트,타르트,2,8500,17000
OTW-260829-093,2026-08-29,토,15:11,포장,OTW-E04,피스타치오 에그타르트,에그타르트,2,5800,11600
OTW-260829-094,2026-08-29,토,15:12,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260829-094,2026-08-29,토,15:12,포장,OTW-P01,아이스크림 파르페,디저트,1,8500,8500
OTW-260829-095,2026-08-29,토,15:16,포장,OTW-T01,옥수수 타르트,타르트,2,8500,17000
OTW-260829-096,2026-08-29,토,15:17,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260829-097,2026-08-29,토,15:28,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260829-098,2026-08-29,토,15:28,매장,OTW-E04,피스타치오 에그타르트,에그타르트,1,5800,5800
OTW-260829-098,2026-08-29,토,15:28,매장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260829-098,2026-08-29,토,15:28,매장,OTW-T03,말차 타르트,타르트,1,9100,9100
OTW-260829-099,2026-08-29,토,15:28,매장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260830-001,2026-08-30,일,12:02,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260830-002,2026-08-30,일,12:03,매장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260830-002,2026-08-30,일,12:03,매장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260830-003,2026-08-30,일,12:05,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260830-003,2026-08-30,일,12:05,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260830-004,2026-08-30,일,12:19,포장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260830-004,2026-08-30,일,12:19,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260830-005,2026-08-30,일,12:23,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260830-005,2026-08-30,일,12:23,포장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260830-006,2026-08-30,일,12:25,매장,OTW-T04,자몽 망고 요거트 타르트,타르트,1,9600,9600
OTW-260830-007,2026-08-30,일,12:26,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260830-008,2026-08-30,일,12:31,매장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260830-008,2026-08-30,일,12:31,매장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260830-009,2026-08-30,일,12:31,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260830-010,2026-08-30,일,12:33,매장,OTW-P01,아이스크림 파르페,디저트,1,8500,8500
OTW-260830-011,2026-08-30,일,12:36,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260830-012,2026-08-30,일,12:38,매장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260830-012,2026-08-30,일,12:38,매장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260830-013,2026-08-30,일,12:43,매장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,2,6500,13000
OTW-260830-014,2026-08-30,일,12:44,매장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260830-014,2026-08-30,일,12:44,매장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260830-015,2026-08-30,일,12:48,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260830-015,2026-08-30,일,12:48,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260830-016,2026-08-30,일,12:52,매장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260830-016,2026-08-30,일,12:52,매장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260830-016,2026-08-30,일,12:52,매장,OTW-T04,자몽 망고 요거트 타르트,타르트,1,9600,9600
OTW-260830-017,2026-08-30,일,12:55,매장,OTW-E03,흑임자&산딸기 에그타르트,에그타르트,1,5500,5500
OTW-260830-018,2026-08-30,일,13:08,매장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260830-019,2026-08-30,일,13:12,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260830-019,2026-08-30,일,13:12,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260830-020,2026-08-30,일,13:13,포장,OTW-P01,아이스크림 파르페,디저트,1,8500,8500
OTW-260830-020,2026-08-30,일,13:13,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260830-021,2026-08-30,일,13:14,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260830-021,2026-08-30,일,13:14,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260830-022,2026-08-30,일,13:15,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260830-023,2026-08-30,일,13:15,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260830-023,2026-08-30,일,13:15,포장,OTW-E03,흑임자&산딸기 에그타르트,에그타르트,2,5500,11000
OTW-260830-023,2026-08-30,일,13:15,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260830-024,2026-08-30,일,13:17,포장,OTW-T03,말차 타르트,타르트,1,9100,9100
OTW-260830-024,2026-08-30,일,13:17,포장,OTW-E03,흑임자&산딸기 에그타르트,에그타르트,1,5500,5500
OTW-260830-025,2026-08-30,일,13:17,포장,OTW-E03,흑임자&산딸기 에그타르트,에그타르트,1,5500,5500
OTW-260830-025,2026-08-30,일,13:17,포장,OTW-E03,흑임자&산딸기 에그타르트,에그타르트,1,5500,5500
OTW-260830-026,2026-08-30,일,13:18,매장,OTW-E03,흑임자&산딸기 에그타르트,에그타르트,2,5500,11000
OTW-260830-026,2026-08-30,일,13:18,매장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260830-027,2026-08-30,일,13:20,매장,OTW-E03,흑임자&산딸기 에그타르트,에그타르트,1,5500,5500
OTW-260830-028,2026-08-30,일,13:21,포장,OTW-E03,흑임자&산딸기 에그타르트,에그타르트,1,5500,5500
OTW-260830-029,2026-08-30,일,13:22,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260830-030,2026-08-30,일,13:23,매장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260830-030,2026-08-30,일,13:23,매장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260830-031,2026-08-30,일,13:29,매장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260830-032,2026-08-30,일,13:32,매장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260830-033,2026-08-30,일,13:33,포장,OTW-E03,흑임자&산딸기 에그타르트,에그타르트,2,5500,11000
OTW-260830-034,2026-08-30,일,13:37,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260830-035,2026-08-30,일,13:37,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260830-036,2026-08-30,일,13:38,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260830-036,2026-08-30,일,13:38,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260830-037,2026-08-30,일,13:39,포장,OTW-T01,옥수수 타르트,타르트,2,8500,17000
OTW-260830-038,2026-08-30,일,13:43,포장,OTW-P01,아이스크림 파르페,디저트,1,8500,8500
OTW-260830-038,2026-08-30,일,13:43,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260830-039,2026-08-30,일,13:46,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260830-039,2026-08-30,일,13:46,포장,OTW-D01,옥수수 밀크티,음료,2,6500,13000
OTW-260830-040,2026-08-30,일,13:50,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260830-040,2026-08-30,일,13:50,포장,OTW-E04,피스타치오 에그타르트,에그타르트,1,5800,5800
OTW-260830-040,2026-08-30,일,13:50,포장,OTW-T01,옥수수 타르트,타르트,2,8500,17000
OTW-260830-041,2026-08-30,일,13:50,포장,OTW-E04,피스타치오 에그타르트,에그타르트,1,5800,5800
OTW-260830-042,2026-08-30,일,14:04,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260830-043,2026-08-30,일,14:04,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,2,6500,13000
OTW-260830-043,2026-08-30,일,14:04,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260830-044,2026-08-30,일,14:06,매장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260830-045,2026-08-30,일,14:06,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260830-045,2026-08-30,일,14:06,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260830-045,2026-08-30,일,14:06,포장,OTW-E04,피스타치오 에그타르트,에그타르트,1,5800,5800
OTW-260830-046,2026-08-30,일,14:08,포장,OTW-P01,아이스크림 파르페,디저트,1,8500,8500
OTW-260830-046,2026-08-30,일,14:08,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260830-047,2026-08-30,일,14:13,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260830-047,2026-08-30,일,14:13,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260830-047,2026-08-30,일,14:13,포장,OTW-T02,보늬밤 타르트,타르트,2,8500,17000
OTW-260830-048,2026-08-30,일,14:15,포장,OTW-E03,흑임자&산딸기 에그타르트,에그타르트,2,5500,11000
OTW-260830-048,2026-08-30,일,14:15,포장,OTW-E04,피스타치오 에그타르트,에그타르트,2,5800,11600
OTW-260830-048,2026-08-30,일,14:15,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260830-049,2026-08-30,일,14:19,매장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260830-049,2026-08-30,일,14:19,매장,OTW-T03,말차 타르트,타르트,1,9100,9100
OTW-260830-049,2026-08-30,일,14:19,매장,OTW-P01,아이스크림 파르페,디저트,1,8500,8500
OTW-260830-050,2026-08-30,일,14:20,매장,OTW-E03,흑임자&산딸기 에그타르트,에그타르트,1,5500,5500
OTW-260830-050,2026-08-30,일,14:20,매장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260830-051,2026-08-30,일,14:21,매장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,2,4800,9600
OTW-260830-052,2026-08-30,일,14:28,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260830-052,2026-08-30,일,14:28,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260830-052,2026-08-30,일,14:28,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260830-053,2026-08-30,일,14:29,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260830-053,2026-08-30,일,14:29,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,2,5200,10400
OTW-260830-054,2026-08-30,일,14:30,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260830-054,2026-08-30,일,14:30,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,2,5200,10400
OTW-260830-055,2026-08-30,일,14:39,포장,OTW-P01,아이스크림 파르페,디저트,1,8500,8500
OTW-260830-056,2026-08-30,일,14:43,포장,OTW-T04,자몽 망고 요거트 타르트,타르트,2,9600,19200
OTW-260830-057,2026-08-30,일,14:43,매장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260830-057,2026-08-30,일,14:43,매장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260830-058,2026-08-30,일,14:47,포장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260830-059,2026-08-30,일,14:48,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260830-059,2026-08-30,일,14:48,포장,OTW-E04,피스타치오 에그타르트,에그타르트,1,5800,5800
OTW-260830-060,2026-08-30,일,14:55,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260830-060,2026-08-30,일,14:55,포장,OTW-T03,말차 타르트,타르트,1,9100,9100
OTW-260830-061,2026-08-30,일,14:58,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260830-061,2026-08-30,일,14:58,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260830-062,2026-08-30,일,14:58,포장,OTW-E03,흑임자&산딸기 에그타르트,에그타르트,1,5500,5500
OTW-260830-062,2026-08-30,일,14:58,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260830-063,2026-08-30,일,15:02,포장,OTW-T03,말차 타르트,타르트,1,9100,9100
OTW-260830-064,2026-08-30,일,15:03,포장,OTW-E04,피스타치오 에그타르트,에그타르트,1,5800,5800
OTW-260830-065,2026-08-30,일,15:03,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260830-065,2026-08-30,일,15:03,포장,OTW-E04,피스타치오 에그타르트,에그타르트,1,5800,5800
OTW-260830-066,2026-08-30,일,15:06,포장,OTW-T04,자몽 망고 요거트 타르트,타르트,1,9600,9600
OTW-260830-066,2026-08-30,일,15:06,포장,OTW-E03,흑임자&산딸기 에그타르트,에그타르트,1,5500,5500
OTW-260830-067,2026-08-30,일,15:12,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260830-067,2026-08-30,일,15:12,포장,OTW-P01,아이스크림 파르페,디저트,1,8500,8500
OTW-260830-068,2026-08-30,일,15:13,포장,OTW-E04,피스타치오 에그타르트,에그타르트,1,5800,5800
OTW-260830-068,2026-08-30,일,15:13,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260830-069,2026-08-30,일,15:23,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260830-070,2026-08-30,일,15:28,매장,OTW-T03,말차 타르트,타르트,1,9100,9100
OTW-260830-070,2026-08-30,일,15:28,매장,OTW-T03,말차 타르트,타르트,1,9100,9100
OTW-260830-071,2026-08-30,일,15:32,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260830-071,2026-08-30,일,15:32,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260830-071,2026-08-30,일,15:32,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260830-072,2026-08-30,일,15:33,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260830-073,2026-08-30,일,15:36,포장,OTW-D01,옥수수 밀크티,음료,2,6500,13000
OTW-260830-074,2026-08-30,일,15:47,매장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260830-074,2026-08-30,일,15:47,매장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260830-074,2026-08-30,일,15:47,매장,OTW-E03,흑임자&산딸기 에그타르트,에그타르트,1,5500,5500
OTW-260830-075,2026-08-30,일,15:53,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260830-076,2026-08-30,일,15:53,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260830-077,2026-08-30,일,15:53,매장,OTW-E04,피스타치오 에그타르트,에그타르트,1,5800,5800
OTW-260830-078,2026-08-30,일,15:54,포장,OTW-E03,흑임자&산딸기 에그타르트,에그타르트,1,5500,5500
OTW-260830-079,2026-08-30,일,15:54,매장,OTW-E03,흑임자&산딸기 에그타르트,에그타르트,1,5500,5500
OTW-260830-079,2026-08-30,일,15:54,매장,OTW-E03,흑임자&산딸기 에그타르트,에그타르트,2,5500,11000
OTW-260830-080,2026-08-30,일,16:04,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260830-080,2026-08-30,일,16:04,포장,OTW-E04,피스타치오 에그타르트,에그타르트,1,5800,5800
OTW-260830-080,2026-08-30,일,16:04,포장,OTW-T02,보늬밤 타르트,타르트,2,8500,17000
OTW-260830-081,2026-08-30,일,16:08,포장,OTW-T02,보늬밤 타르트,타르트,2,8500,17000
OTW-260830-082,2026-08-30,일,16:13,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260830-082,2026-08-30,일,16:13,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260830-083,2026-08-30,일,16:15,포장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260830-084,2026-08-30,일,16:15,포장,OTW-D01,옥수수 밀크티,음료,2,6500,13000
OTW-260830-085,2026-08-30,일,16:20,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260830-086,2026-08-30,일,16:21,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260830-087,2026-08-30,일,16:21,매장,OTW-P01,아이스크림 파르페,디저트,1,8500,8500
OTW-260830-087,2026-08-30,일,16:21,매장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260830-088,2026-08-30,일,16:23,매장,OTW-T04,자몽 망고 요거트 타르트,타르트,1,9600,9600
OTW-260830-089,2026-08-30,일,16:36,매장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260830-090,2026-08-30,일,16:38,포장,OTW-E04,피스타치오 에그타르트,에그타르트,1,5800,5800
OTW-260830-091,2026-08-30,일,16:38,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,2,4800,9600
OTW-260830-091,2026-08-30,일,16:38,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260830-091,2026-08-30,일,16:38,포장,OTW-T04,자몽 망고 요거트 타르트,타르트,1,9600,9600
OTW-260830-092,2026-08-30,일,16:43,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260831-001,2026-08-31,월,12:10,매장,OTW-T03,말차 타르트,타르트,1,9100,9100
OTW-260831-002,2026-08-31,월,12:15,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260831-003,2026-08-31,월,12:21,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,2,4800,9600
OTW-260831-004,2026-08-31,월,12:25,포장,OTW-E04,피스타치오 에그타르트,에그타르트,1,5800,5800
OTW-260831-004,2026-08-31,월,12:25,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260831-005,2026-08-31,월,12:41,매장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,2,5200,10400
OTW-260831-005,2026-08-31,월,12:41,매장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260831-006,2026-08-31,월,12:45,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,2,6500,13000
OTW-260831-006,2026-08-31,월,12:45,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260831-007,2026-08-31,월,12:46,매장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260831-007,2026-08-31,월,12:46,매장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260831-008,2026-08-31,월,12:56,포장,OTW-E04,피스타치오 에그타르트,에그타르트,1,5800,5800
OTW-260831-009,2026-08-31,월,12:57,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260831-009,2026-08-31,월,12:57,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260831-010,2026-08-31,월,12:57,매장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
